student_id,name,age,gender,graduation_year,degree,major,gpa,internship_experience,skills,location,employed_after_grad,time_to_employment,predicted_job_title,actual_job_title,industry,skills_used,company_type,salary_range
BSU03842,Student 3842,26,Male,2020,Bachelor of Science,Information Technology,1.88,No,"SQL, Java",Nasugbu,No,,Unemployed,,,,,
BSU01816,Student 1816,20,Female,2022,Bachelor of Elementary Education,General Education,1.67,Yes,General Skills,Tanauan,No,,Unemployed,,,,,
BSU09490,Student 9490,26,Male,2021,Bachelor of Arts,English,1.56,No,"Literary Analysis, Writing",Lipa,Yes,1.0,English Specialist,English Specialist,Media,"Literary Analysis, Writing",Private,21k-30k
BSU09839,Student 9839,24,Male,2023,Bachelor of Science,Physics,1.14,No,"Simulation, Lab Equipment",Lemery,No,,Unemployed,,,,,
BSU09202,Student 9202,23,Female,2023,Bachelor of Science in Agriculture,Animal Science,1.55,No,"Animal Care, Feeding Management",Nasugbu,No,,Unemployed,,,,,
BSU04654,Student 4654,21,Female,2020,Bachelor of Science in Nursing,Nursing,1.71,Yes,"Patient Care, First Aid",Tanauan,No,,Unemployed,,,,,
BSU08693,Student 8693,22,Female,2021,Bachelor of Science,Mathematics,1.21,No,"Data Analysis, Statistics",Nasugbu,No,,Unemployed,,,,,
BSU02101,Student 2101,22,Female,2020,Bachelor of Industrial Technology,Electrical Technology,1.65,Yes,"Circuit Design, Wiring",Lipa,Yes,2.0,Electrical Technology Specialist,Electrical Technology Specialist,Media,"Circuit Design, Wiring",Private,41k-50k
BSU07712,Student 7712,22,Female,2022,Bachelor of Science,Physics,1.32,Yes,"Quantum Mechanics, Simulation",Lemery,Yes,2.0,Physics Specialist,Physics Specialist,Agriculture,"Quantum Mechanics, Simulation",Public,21k-30k
BSU01674,Student 1674,24,Male,2021,Bachelor of Public Administration,Public Administration,1.38,No,"Budgeting, Governance",Nasugbu,No,,Unemployed,,,,,
BSU02102,Student 2102,22,Male,2024,Bachelor of Public Administration,Public Administration,1.87,No,"Budgeting, Governance",Lipa,Yes,1.0,Public Administration Specialist,Public Administration Specialist,IT,"Budgeting, Governance",Public,31k-40k
BSU04214,Student 4214,25,Male,2024,Bachelor of Science in Agriculture,Agronomy,1.94,Yes,"Crop Management, Soil Analysis",Lemery,No,,Unemployed,,,,,
BSU06959,Student 6959,20,Female,2022,Bachelor of Science in Nursing,Nursing,1.71,No,"Vitals Monitoring, First Aid",Batangas City,No,,Unemployed,,,,,
BSU01549,Student 1549,24,Female,2021,Bachelor of Secondary Education,English,1.22,Yes,"Literary Analysis, Writing",Nasugbu,Yes,2.0,English Specialist,English Specialist,Law Enforcement,"Literary Analysis, Writing",Public,41k-50k
BSU09551,Student 9551,25,Female,2022,Bachelor of Science in Agriculture,Animal Science,1.88,No,"Animal Care, Feeding Management",Lipa,No,,Unemployed,,,,,
BSU03324,Student 3324,22,Male,2023,Bachelor of Science in Agriculture,Animal Science,1.66,No,"Feeding Management, Animal Care",Lemery,No,,Unemployed,,,,,
BSU09584,Student 9584,22,Female,2021,Bachelor of Secondary Education,Science,1.02,No,General Skills,Nasugbu,No,,Unemployed,,,,,
BSU00356,Student 356,25,Male,2023,Bachelor of Science in Agriculture,Agronomy,1.58,No,"Crop Management, Soil Analysis",Lemery,Yes,1.0,Agronomy Specialist,Agronomy Specialist,Manufacturing,"Crop Management, Soil Analysis",Public,31k-40k
BSU05185,Student 5185,26,Female,2024,Bachelor of Public Administration,Public Administration,1.67,No,"Budgeting, Governance",Tanauan,Yes,1.0,Public Administration Specialist,Public Administration Specialist,Media,"Budgeting, Governance",Private,41k-50k
BSU01462,Student 1462,24,Male,2022,Bachelor of Arts,English,1.57,No,"Editing, Writing",Batangas City,No,,Unemployed,,,,,
BSU07625,Student 7625,23,Male,2022,Bachelor of Science in Criminology,Criminology,1.8,No,"Crime Scene Investigation, Law Enforcement",Batangas City,No,,Unemployed,,,,,
BSU09386,Student 9386,22,Male,2022,Bachelor of Industrial Technology,Automotive Technology,1.08,No,"Engine Repair, Diagnostics",Lemery,Yes,2.0,Automotive Technology Specialist,Automotive Technology Specialist,Manufacturing,"Engine Repair, Diagnostics",Private,15k-20k
BSU03221,Student 3221,26,Male,2020,Bachelor of Secondary Education,English,1.91,Yes,"Writing, Editing",Tanauan,No,,Unemployed,,,,,
BSU00940,Student 940,20,Female,2020,Bachelor of Science in Criminology,Criminology,1.91,No,"Law Enforcement, Crime Scene Investigation",Lipa,No,,Unemployed,,,,,
BSU05148,Student 5148,20,Female,2021,Bachelor of Science in Nursing,Nursing,1.99,Yes,"Patient Care, First Aid",Tanauan,No,,Unemployed,,,,,
BSU05924,Student 5924,21,Male,2022,Bachelor of Science in Agriculture,Agronomy,1.5,Yes,"Crop Management, Soil Analysis",Nasugbu,Yes,1.0,Agronomy Specialist,Agronomy Specialist,Education,"Crop Management, Soil Analysis",Non-Profit,15k-20k
BSU07884,Student 7884,24,Male,2020,Bachelor of Science,Physics,1.73,Yes,"Quantum Mechanics, Simulation",Tanauan,No,,Unemployed,,,,,
BSU01752,Student 1752,25,Male,2021,Bachelor of Science in Nursing,Nursing,1.71,No,"Patient Care, Vitals Monitoring",Lemery,No,,Unemployed,,,,,
BSU09469,Student 9469,26,Male,2024,Bachelor of Public Administration,Public Administration,1.71,No,"Budgeting, Governance",Tanauan,No,,Unemployed,,,,,
BSU07598,Student 7598,22,Female,2020,Bachelor of Science in Nursing,Nursing,1.93,Yes,"First Aid, Vitals Monitoring",Lemery,Yes,1.0,Nursing Specialist,Nursing Specialist,Education,"First Aid, Vitals Monitoring",Non-Profit,31k-40k
BSU01773,Student 1773,22,Male,2024,Bachelor of Industrial Technology,Electronics Technology,1.06,Yes,"Soldering, Microcontrollers",Tanauan,Yes,3.0,Electronics Technology Specialist,Electronics Technology Specialist,Government,"Soldering, Microcontrollers",Public,31k-40k
BSU01197,Student 1197,23,Female,2024,Bachelor of Arts,English,1.87,No,"Writing, Literary Analysis",Tanauan,No,,Unemployed,,,,,
BSU01879,Student 1879,21,Male,2024,Bachelor of Industrial Technology,Electronics Technology,1.15,Yes,"Microcontrollers, Soldering",Lipa,Yes,1.0,Electronics Technology Specialist,Electronics Technology Specialist,Agriculture,"Microcontrollers, Soldering",Non-Profit,41k-50k
BSU02669,Student 2669,26,Female,2022,Bachelor of Science,Information Technology,1.16,No,"SQL, Python",Lipa,No,,Unemployed,,,,,
BSU03172,Student 3172,22,Male,2020,Bachelor of Science,Information Technology,1.8,No,"HTML, Java",Batangas City,Yes,3.0,Information Technology Specialist,Information Technology Specialist,Manufacturing,"HTML, Java",Public,21k-30k
BSU02017,Student 2017,20,Male,2021,Bachelor of Public Administration,Public Administration,1.48,Yes,"Governance, Budgeting",Nasugbu,Yes,2.0,Public Administration Specialist,Public Administration Specialist,Agriculture,"Governance, Budgeting",Non-Profit,15k-20k
BSU02006,Student 2006,25,Male,2022,Bachelor of Science,Computer Science,1.25,No,"Machine Learning, Algorithms",Tanauan,No,,Unemployed,,,,,
BSU08273,Student 8273,22,Female,2021,Bachelor of Industrial Technology,Electrical Technology,1.41,No,"Wiring, Circuit Design",Batangas City,No,,Unemployed,,,,,
BSU03894,Student 3894,23,Female,2022,Bachelor of Secondary Education,English,1.82,No,"Literary Analysis, Writing",Nasugbu,No,,Unemployed,,,,,
BSU09992,Student 9992,22,Male,2024,Bachelor of Science,Mathematics,1.8,Yes,"Data Analysis, Statistics",Lipa,No,,Unemployed,,,,,
BSU03238,Student 3238,25,Female,2023,Bachelor of Science in Nursing,Nursing,1.75,No,"Vitals Monitoring, Patient Care",Nasugbu,No,,Unemployed,,,,,
BSU04425,Student 4425,26,Female,2024,Bachelor of Public Administration,Public Administration,1.71,Yes,"Budgeting, Governance",Lemery,Yes,1.0,Public Administration Specialist,Public Administration Specialist,Law Enforcement,"Budgeting, Governance",Private,15k-20k
BSU04745,Student 4745,26,Male,2022,Bachelor of Industrial Technology,Electrical Technology,1.42,No,"Wiring, Circuit Design",Lemery,Yes,3.0,Electrical Technology Specialist,Electrical Technology Specialist,Media,"Wiring, Circuit Design",Private,15k-20k
BSU02079,Student 2079,23,Male,2023,Bachelor of Science in Nursing,Nursing,1.25,No,"Vitals Monitoring, Patient Care",Lipa,No,,Unemployed,,,,,
BSU05220,Student 5220,23,Male,2022,Bachelor of Science in Agriculture,Animal Science,1.72,No,"Feeding Management, Animal Care",Tanauan,No,,Unemployed,,,,,
BSU00397,Student 397,22,Female,2024,Bachelor of Science,Computer Science,1.51,Yes,"Algorithms, Machine Learning",Nasugbu,Yes,2.0,Computer Science Specialist,Computer Science Specialist,Law Enforcement,"Algorithms, Machine Learning",Non-Profit,21k-30k
BSU02789,Student 2789,26,Male,2021,Bachelor of Arts,Political Science,1.93,Yes,"Public Speaking, Policy Analysis",Batangas City,Yes,2.0,Political Science Specialist,Political Science Specialist,Manufacturing,"Public Speaking, Policy Analysis",Private,21k-30k
BSU08878,Student 8878,20,Male,2024,Bachelor of Secondary Education,Science,1.98,Yes,General Skills,Lipa,Yes,1.0,Science Specialist,Science Specialist,IT,General Skills,Non-Profit,31k-40k
BSU08639,Student 8639,22,Male,2022,Bachelor of Science in Nursing,Nursing,1.01,Yes,"First Aid, Patient Care",Lemery,Yes,1.0,Nursing Specialist,Nursing Specialist,Law Enforcement,"First Aid, Patient Care",Private,31k-40k
BSU04073,Student 4073,20,Male,2022,Bachelor of Science in Agriculture,Agronomy,1.15,No,"Soil Analysis, Crop Management",Nasugbu,Yes,3.0,Agronomy Specialist,Agronomy Specialist,IT,"Soil Analysis, Crop Management",Non-Profit,15k-20k
BSU05575,Student 5575,20,Male,2024,Bachelor of Science,Biology,1.6,Yes,"Lab Techniques, Microscopy",Batangas City,Yes,2.0,Biology Specialist,Biology Specialist,Manufacturing,"Lab Techniques, Microscopy",Public,15k-20k
BSU08370,Student 8370,25,Male,2022,Bachelor of Industrial Technology,Electronics Technology,1.18,Yes,"Microcontrollers, Soldering",Tanauan,Yes,1.0,Electronics Technology Specialist,Electronics Technology Specialist,Education,"Microcontrollers, Soldering",Private,41k-50k
BSU09508,Student 9508,25,Female,2021,Bachelor of Science,Mathematics,1.87,No,"Data Analysis, Statistics",Batangas City,Yes,2.0,Mathematics Specialist,Mathematics Specialist,Government,"Data Analysis, Statistics",Private,15k-20k
BSU05356,Student 5356,25,Female,2020,Bachelor of Public Administration,Public Administration,1.24,Yes,"Governance, Budgeting",Batangas City,No,,Unemployed,,,,,
BSU07234,Student 7234,23,Male,2024,Bachelor of Science in Agriculture,Agronomy,1.12,Yes,"Crop Management, Soil Analysis",Batangas City,Yes,1.0,Agronomy Specialist,Agronomy Specialist,Media,"Crop Management, Soil Analysis",Public,31k-40k
BSU09484,Student 9484,21,Male,2022,Bachelor of Science in Criminology,Criminology,1.4,Yes,"Law Enforcement, Crime Scene Investigation",Lemery,Yes,2.0,Criminology Specialist,Criminology Specialist,Government,"Law Enforcement, Crime Scene Investigation",Public,31k-40k
BSU06821,Student 6821,23,Male,2021,Bachelor of Science,Biology,1.34,Yes,"Lab Techniques, PCR",Tanauan,Yes,2.0,Biology Specialist,Biology Specialist,Healthcare,"Lab Techniques, PCR",Private,41k-50k
BSU01520,Student 1520,25,Female,2021,Bachelor of Elementary Education,General Education,1.12,No,General Skills,Lemery,Yes,3.0,General Education Specialist,General Education Specialist,Manufacturing,General Skills,Private,21k-30k
BSU08197,Student 8197,22,Male,2023,Bachelor of Public Administration,Public Administration,1.19,Yes,"Budgeting, Governance",Lipa,Yes,1.0,Public Administration Specialist,Public Administration Specialist,Law Enforcement,"Budgeting, Governance",Private,31k-40k
BSU01379,Student 1379,22,Male,2021,Bachelor of Arts,Filipino,1.68,No,"Writing, Teaching",Batangas City,Yes,2.0,Filipino Specialist,Filipino Specialist,Law Enforcement,"Writing, Teaching",Public,41k-50k
BSU05673,Student 5673,24,Female,2022,Bachelor of Industrial Technology,Automotive Technology,1.47,Yes,"Engine Repair, Diagnostics",Nasugbu,Yes,3.0,Automotive Technology Specialist,Automotive Technology Specialist,Manufacturing,"Engine Repair, Diagnostics",Non-Profit,31k-40k
BSU01024,Student 1024,26,Female,2021,Bachelor of Science in Criminology,Criminology,1.65,No,"Crime Scene Investigation, Law Enforcement",Batangas City,No,,Unemployed,,,,,
BSU02588,Student 2588,26,Female,2024,Bachelor of Science,Biology,1.69,Yes,"Microscopy, PCR",Lipa,Yes,1.0,Biology Specialist,Biology Specialist,Education,"Microscopy, PCR",Public,21k-30k
BSU07043,Student 7043,26,Female,2021,Bachelor of Elementary Education,General Education,1.53,Yes,General Skills,Lemery,Yes,2.0,General Education Specialist,General Education Specialist,Law Enforcement,General Skills,Public,41k-50k
BSU05622,Student 5622,23,Female,2022,Bachelor of Science in Agriculture,Animal Science,1.87,No,"Animal Care, Feeding Management",Tanauan,Yes,1.0,Animal Science Specialist,Animal Science Specialist,Media,"Animal Care, Feeding Management",Non-Profit,21k-30k
BSU07638,Student 7638,21,Female,2020,Bachelor of Science,Physics,1.06,Yes,"Simulation, Quantum Mechanics",Lemery,No,,Unemployed,,,,,
BSU05009,Student 5009,23,Male,2022,Bachelor of Science in Agriculture,Agronomy,1.1,Yes,"Soil Analysis, Crop Management",Lemery,Yes,3.0,Agronomy Specialist,Agronomy Specialist,Agriculture,"Soil Analysis, Crop Management",Public,21k-30k
BSU02858,Student 2858,25,Male,2022,Bachelor of Science in Criminology,Criminology,1.4,Yes,"Crime Scene Investigation, Law Enforcement",Tanauan,Yes,3.0,Criminology Specialist,Criminology Specialist,Law Enforcement,"Crime Scene Investigation, Law Enforcement",Private,21k-30k
BSU08255,Student 8255,25,Female,2021,Bachelor of Science in Criminology,Criminology,1.98,Yes,"Crime Scene Investigation, Law Enforcement",Lemery,Yes,2.0,Criminology Specialist,Criminology Specialist,Government,"Crime Scene Investigation, Law Enforcement",Private,21k-30k
BSU05772,Student 5772,22,Female,2022,Bachelor of Science in Criminology,Criminology,1.22,No,"Crime Scene Investigation, Law Enforcement",Nasugbu,No,,Unemployed,,,,,
BSU05843,Student 5843,23,Male,2023,Bachelor of Science in Nursing,Nursing,1.74,Yes,"Vitals Monitoring, Patient Care",Batangas City,Yes,1.0,Nursing Specialist,Nursing Specialist,Law Enforcement,"Vitals Monitoring, Patient Care",Non-Profit,21k-30k
BSU08028,Student 8028,20,Female,2024,Bachelor of Science in Nursing,Nursing,1.82,Yes,"Vitals Monitoring, Patient Care",Lipa,Yes,3.0,Nursing Specialist,Nursing Specialist,Manufacturing,"Vitals Monitoring, Patient Care",Private,31k-40k
BSU05833,Student 5833,26,Female,2021,Bachelor of Science in Criminology,Criminology,1.73,Yes,"Law Enforcement, Crime Scene Investigation",Lemery,Yes,1.0,Criminology Specialist,Criminology Specialist,Media,"Law Enforcement, Crime Scene Investigation",Public,31k-40k
BSU01630,Student 1630,20,Female,2024,Bachelor of Science in Criminology,Criminology,1.24,No,"Crime Scene Investigation, Law Enforcement",Tanauan,No,,Unemployed,,,,,
BSU04889,Student 4889,21,Female,2023,Bachelor of Public Administration,Public Administration,1.39,Yes,"Governance, Budgeting",Nasugbu,Yes,3.0,Public Administration Specialist,Public Administration Specialist,Manufacturing,"Governance, Budgeting",Private,41k-50k
BSU04527,Student 4527,20,Female,2021,Bachelor of Science in Agriculture,Animal Science,1.93,No,"Animal Care, Feeding Management",Tanauan,No,,Unemployed,,,,,
BSU03524,Student 3524,23,Male,2022,Bachelor of Elementary Education,General Education,1.82,No,General Skills,Tanauan,Yes,2.0,General Education Specialist,General Education Specialist,Healthcare,General Skills,Private,15k-20k
BSU05905,Student 5905,21,Male,2021,Bachelor of Science in Nursing,Nursing,1.22,Yes,"First Aid, Vitals Monitoring",Nasugbu,Yes,3.0,Nursing Specialist,Nursing Specialist,Manufacturing,"First Aid, Vitals Monitoring",Public,31k-40k
BSU07782,Student 7782,21,Female,2021,Bachelor of Secondary Education,English,1.18,Yes,"Writing, Editing",Batangas City,Yes,2.0,English Specialist,English Specialist,Media,"Writing, Editing",Public,15k-20k
BSU03608,Student 3608,21,Male,2022,Bachelor of Science in Agriculture,Animal Science,1.62,No,"Animal Care, Feeding Management",Nasugbu,No,,Unemployed,,,,,
BSU09419,Student 9419,21,Female,2023,Bachelor of Science in Criminology,Criminology,1.99,Yes,"Crime Scene Investigation, Law Enforcement",Batangas City,No,,Unemployed,,,,,
BSU05221,Student 5221,23,Female,2021,Bachelor of Arts,Filipino,1.94,No,"Writing, Teaching",Tanauan,Yes,1.0,Filipino Specialist,Filipino Specialist,Media,"Writing, Teaching",Public,15k-20k
BSU00235,Student 235,23,Male,2024,Bachelor of Science in Agriculture,Animal Science,1.21,Yes,"Animal Care, Feeding Management",Batangas City,Yes,2.0,Animal Science Specialist,Animal Science Specialist,Agriculture,"Animal Care, Feeding Management",Non-Profit,15k-20k
BSU07756,Student 7756,22,Female,2020,Bachelor of Elementary Education,General Education,1.61,No,General Skills,Nasugbu,Yes,2.0,General Education Specialist,General Education Specialist,Law Enforcement,General Skills,Public,21k-30k
BSU03797,Student 3797,24,Male,2021,Bachelor of Science in Criminology,Criminology,1.48,No,"Law Enforcement, Crime Scene Investigation",Nasugbu,No,,Unemployed,,,,,
BSU04119,Student 4119,23,Female,2022,Bachelor of Arts,Political Science,1.52,Yes,"Policy Analysis, Research",Lipa,Yes,2.0,Political Science Specialist,Political Science Specialist,IT,"Policy Analysis, Research",Public,21k-30k
BSU06319,Student 6319,25,Female,2021,Bachelor of Secondary Education,Social Studies,1.49,No,"Geography, History",Tanauan,Yes,2.0,Social Studies Specialist,Social Studies Specialist,Manufacturing,"Geography, History",Public,15k-20k
BSU05002,Student 5002,20,Female,2023,Bachelor of Arts,Filipino,1.49,Yes,"Translation, Writing",Batangas City,No,,Unemployed,,,,,
